X,Y,R,G,B,ExG,ExR,ExGR,CIVE,VEG,NGRDI,NDI,CLASE
52,57,166,179,161,31,53.4,-22.4,41.00945,1.089351209,0.037681159,132.8231884,4
80,71,166,180,165,29,52.4,-23.4,42.53845,1.086521331,0.040462428,133.1791908,4
74,78,166,180,167,27,52.4,-25.4,43.70845,1.082170835,0.040462428,133.1791908,4
49,88,166,183,165,35,49.4,-14.4,40.10545,1.10463002,0.048710602,134.234957,4
61,38,167,161,145,10,72.8,-62.8,46.68845,1.010504949,-0.018292683,125.6585366,4
58,89,167,164,145,16,69.8,-53.8,44.25545,1.029334234,-0.009063444,126.8398792,4
63,31,167,165,144,19,68.8,-49.8,42.85945,1.037999987,-0.006024096,127.2289157,4
59,39,167,168,150,19,65.8,-46.8,43.93645,1.042603086,0.002985075,128.3820896,4
48,81,167,170,161,12,63.8,-51.8,48.74945,1.030443107,0.008902077,129.1394659,4
74,67,167,174,158,23,59.8,-36.8,43.75045,1.06131561,0.020527859,130.627566,4
52,56,167,180,162,31,53.8,-22.8,41.22445,1.088810045,0.037463977,132.795389,4
46,62,167,187,160,47,46.8,0.2,34.37745,1.135841588,0.056497175,135.2316384,4
49,74,168,159,142,8,76.2,-68.2,46.99645,1.00093025,-0.027522936,124.4770642,4
52,75,168,162,136,20,73.2,-53.2,41.05345,1.034582831,-0.018181818,125.6727273,4
60,38,168,165,148,14,70.2,-56.2,45.64045,1.024484759,-0.009009009,126.8468468,4
64,40,168,168,156,12,67.2,-55.2,47.88745,1.024984976,0,128,4
53,96,168,169,155,15,66.2,-51.2,46.49145,1.0332965,0.002967359,128.379822,4
52,98,168,170,157,15,65.2,-50.2,46.85045,1.034982594,0.00591716,128.7573964,4
64,54,168,173,153,25,62.2,-37.2,42.07745,1.062337631,0.014662757,129.8768328,4
75,84,168,174,162,18,61.2,-43.2,46.53145,1.048333484,0.01754386,130.245614,4
47,125,168,178,167,21,57.2,-36.2,46.21245,1.061632308,0.028901734,131.699422,4
44,115,168,178,169,19,57.2,-38.2,47.38245,1.057431975,0.028901734,131.699422,4
51,88,168,180,156,36,55.2,-19.2,38.15545,1.098198188,0.034482759,132.4137931,4
50,67,168,182,157,39,53.2,-14.2,37.11845,1.108040189,0.04,133.12,4
65,34,169,161,140,13,75.6,-62.6,44.64545,1.014296223,-0.024242424,124.8969697,4
65,35,169,161,142,11,75.6,-64.6,45.81545,1.009516509,-0.024242424,124.8969697,4
49,73,169,162,143,12,74.6,-62.6,45.58945,1.013415826,-0.021148036,125.2930514,4
49,78,169,172,153,22,64.6,-42.6,43.32945,1.052024293,0.008797654,129.1260997,4
46,117,169,172,163,12,64.6,-52.6,49.17945,1.03007665,0.008797654,129.1260997,4
46,123,169,177,166,19,59.6,-40.6,46.87945,1.053602618,0.023121387,130.9595376,4
69,71,169,178,159,28,58.6,-30.6,41.97345,1.074866006,0.025936599,131.3198847,4
49,20,169,181,169,24,55.6,-31.6,45.39045,1.071005917,0.034285714,132.3885714,4
51,89,169,183,160,37,53.6,-16.6,38.50345,1.102754157,0.039772727,133.0909091,4
50,75,170,162,141,13,76,-63,44.86045,1.014181349,-0.024096386,124.9156627,4
59,64,170,164,138,20,74,-54,41.48345,1.034081293,-0.017964072,125.7005988,4
51,71,170,164,140,18,74,-56,42.65345,1.029138396,-0.017964072,125.7005988,4
62,39,170,166,154,8,72,-64,49.22145,1.009146591,-0.011904762,126.4761905,4
65,27,170,172,150,24,66,-42,42.01545,1.054825517,0.005847953,128.748538,4
48,78,170,172,158,16,66,-50,46.69545,1.03673129,0.005847953,128.748538,4
74,83,170,174,160,18,64,-46,46.24345,1.044402406,0.011627907,129.4883721,4
74,84,170,176,162,20,62,-42,45.79145,1.052046019,0.01734104,130.2196532,4
66,25,170,177,159,25,61,-36,43.22545,1.064629739,0.020172911,130.5821326,4
54,110,170,178,163,23,60,-37,44.75445,1.06182293,0.022988506,130.9425287,4
45,120,170,178,167,19,60,-41,47.09445,1.053285212,0.022988506,130.9425287,4
52,89,170,182,158,36,56,-20,38.58545,1.097006365,0.034090909,132.3636364,4
61,37,171,164,148,9,75.4,-66.4,47.77445,1.006325068,-0.020895522,125.3253731,4
60,37,171,166,147,14,73.4,-59.4,45.56745,1.020899544,-0.014836795,126.1008902,4
67,34,171,170,149,20,69.4,-49.4,43.49345,1.040805284,-0.002932551,127.6246334,4
46,120,171,177,165,18,62.4,-44.4,47.17645,1.047472687,0.017241379,130.2068966,4
54,111,171,179,164,23,60.4,-37.4,44.96945,1.06145509,0.022857143,130.9257143,4
71,79,171,182,168,25,57.4,-32.4,44.87645,1.070619111,0.031161473,131.9886686,4
65,33,172,161,139,11,79.8,-68.8,45.38345,1.004857489,-0.033033033,123.7717718,4
54,85,172,161,143,7,79.8,-72.8,47.72345,0.995408859,-0.033033033,123.7717718,4
63,32,172,165,146,12,75.8,-63.8,46.23445,1.013110856,-0.020771513,125.3412463,4
54,68,172,165,147,11,75.8,-64.8,46.81945,1.010810623,-0.020771513,125.3412463,4
66,35,172,167,147,15,73.8,-58.8,45.19745,1.023062873,-0.014749263,126.1120944,4
52,76,172,168,141,23,72.8,-49.8,40.87645,1.043570618,-0.011764706,126.4941176,4
58,88,172,169,152,14,71.8,-57.8,46.50045,1.023847598,-0.008797654,126.8739003,4
60,72,172,170,149,19,70.8,-51.8,43.93445,1.036765221,-0.005847953,127.251462,4
58,35,172,171,150,20,69.8,-49.8,43.70845,1.040543515,-0.002915452,127.6268222,4
51,77,172,172,146,26,68.8,-42.8,40.55745,1.056091317,0,128,4
56,33,172,174,153,23,66.8,-43.8,43.03045,1.051839625,0.005780347,128.7398844,4
65,40,172,174,161,15,66.8,-51.8,47.71045,1.034138621,0.005780347,128.7398844,4
57,73,172,175,156,22,65.8,-43.8,43.97445,1.051066231,0.008645533,129.1066282,4
50,69,172,177,154,28,63.8,-35.8,41.18245,1.067656116,0.014326648,129.8338109,4
66,26,172,177,155,27,63.8,-36.8,41.76745,1.065357424,0.014326648,129.8338109,4
73,70,172,177,157,25,63.8,-38.8,42.93745,1.060818801,0.014326648,129.8338109,4
48,70,172,180,157,31,60.8,-29.8,40.50445,1.07879878,0.022727273,130.9090909,4
71,67,172,181,164,26,59.8,-33.8,43.78845,1.069148668,0.025495751,131.2634561,4
53,84,173,165,142,15,77.2,-62.2,44.33545,1.018580071,-0.023668639,124.9704142,4
57,71,173,168,148,15,74.2,-59.2,45.41245,1.022905184,-0.014662757,126.1231672,4
74,82,173,175,162,15,67.2,-52.2,47.92545,1.033933955,0.005747126,128.7356322,4
72,81,173,177,162,19,65.2,-46.2,46.30345,1.045750343,0.011428571,129.4628571,4
40,10,173,185,165,32,57.2,-25.2,41.57045,1.086357643,0.033519553,132.2905028,4
74,79,173,185,171,26,57.2,-31.2,45.08045,1.073512913,0.033519553,132.2905028,4
60,69,174,169,147,17,74.6,-57.6,44.45745,1.027362439,-0.014577259,126.1341108,4
57,108,174,177,166,14,66.6,-52.6,49.08445,1.033310695,0.008547009,129.0940171,4
58,32,174,179,157,27,64.6,-37.6,42.19745,1.06456479,0.014164306,129.8130312,4
60,56,174,179,159,25,64.6,-39.6,43.36745,1.060086832,0.014164306,129.8130312,4
49,86,174,182,167,23,61.6,-38.6,45.61445,1.060377379,0.02247191,130.8764045,4
75,85,174,182,169,21,61.6,-40.6,46.78445,1.056182012,0.02247191,130.8764045,4
41,12,174,183,164,28,60.6,-32.6,43.04845,1.072659145,0.025210084,131.2268908,4
45,64,174,185,168,28,58.6,-30.6,43.76645,1.075715407,0.030640669,131.9220056,4
70,77,174,185,169,27,58.6,-31.6,44.35145,1.073591606,0.030640669,131.9220056,4
52,114,174,187,177,23,56.6,-33.6,47.40945,1.068612279,0.03601108,132.6094183,4
51,26,174,188,175,27,55.6,-28.6,45.42845,1.078399879,0.038674033,132.9502762,4
65,32,175,164,142,11,81,-70,46.02845,1.004674665,-0.032448378,123.8466077,4
54,69,175,168,149,12,77,-65,46.87945,1.012819084,-0.020408163,125.3877551,4
53,70,175,169,147,16,76,-60,44.89845,1.023442985,-0.01744186,125.7674419,4
51,76,175,171,146,21,74,-53,42.69145,1.037911278,-0.011560694,126.5202312,4
55,36,175,173,152,19,72,-53,44.57945,1.036062154,-0.005747126,127.2643678,4
58,38,175,174,154,19,71,-52,44.93845,1.03752476,-0.00286533,127.6332378,4
54,65,175,176,158,19,69,-50,45.65645,1.040527301,0.002849003,128.3646724,4
66,27,175,177,155,24,68,-44,43.09045,1.053140786,0.005681818,128.7272727,4
48,80,175,178,167,14,67,-53,49.29945,1.033115884,0.008498584,129.0878187,4
49,70,175,180,158,27,65,-38,42.41245,1.064175648,0.014084507,129.8028169,4
47,72,175,180,160,25,65,-40,43.58245,1.059727422,0.014084507,129.8028169,4
71,69,175,182,164,25,63,-38,44.30045,1.062727718,0.019607843,130.5098039,4
41,9,175,188,171,30,57,-27,43.52945,1.082589389,0.035812672,132.584022,4
56,84,176,159,151,-9,87.4,-96.4,55.78945,0.950694215,-0.050746269,121.5044776,4
50,72,176,168,147,13,78.4,-65.4,46.15045,1.013527787,-0.023255814,125.0232558,4
53,71,176,170,146,18,76.4,-58.4,43.94345,1.027927467,-0.01734104,125.7803468,4
58,37,176,174,153,19,72.4,-53.4,44.79445,1.035833738,-0.005714286,127.2685714,4
66,29,176,175,147,27,71.4,-44.4,40.47345,1.055758111,-0.002849003,127.6353276,4
53,97,176,176,164,12,70.4,-58.4,49.60745,1.023794323,0,128,4
67,35,176,178,157,23,68.4,-45.4,43.89045,1.050578403,0.005649718,128.7231638,4
47,73,176,179,160,22,67.4,-45.4,44.83445,1.049842445,0.008450704,129.0816901,4
56,109,176,179,168,14,67.4,-53.4,49.51445,1.03292334,0.008450704,129.0816901,4
48,79,176,180,166,18,66.4,-48.4,47.53345,1.042844518,0.011235955,129.4382022,4
42,11,176,187,171,27,59.4,-32.4,44.78145,1.07274612,0.03030303,131.8787879,4
50,88,176,191,170,36,55.4,-19.4,40.95245,1.097834632,0.040871935,133.2316076,4
53,69,177,172,150,17,75.8,-58.8,45.10245,1.026814254,-0.014326648,126.1661891,4
53,68,177,175,154,19,72.8,-53.8,45.00945,1.035608199,-0.005681818,127.2727273,4
55,96,177,177,165,12,70.8,-58.8,49.82245,1.023653426,0,128,4
51,97,177,179,165,16,68.8,-52.8,48.20045,1.035220131,0.005617978,128.7191011,4
73,83,177,181,166,19,66.8,-47.8,47.16345,1.044682724,0.011173184,129.4301676,4
49,87,177,190,173,30,57.8,-27.8,43.95945,1.08164832,0.035422343,132.5340599,4
54,83,178,162,146,0,87.2,-87.2,51.31345,0.972199452,-0.047058824,121.9764706,4
65,31,178,171,143,21,78.2,-57.2,42.25945,1.033330072,-0.020057307,125.4326648,4
61,65,178,176,153,21,73.2,-52.2,44.05445,1.039872947,-0.005649718,127.2768362,4
61,89,178,176,161,13,73.2,-60.2,48.73445,1.022373325,-0.005649718,127.2768362,4
62,88,178,180,167,15,69.2,-54.2,49.00045,1.032946382,0.005586592,128.7150838,4
51,78,178,181,154,30,68.2,-38.2,40.58445,1.06709733,0.008356546,129.0696379,4
56,32,178,183,163,25,66.2,-41.2,44.22745,1.058674557,0.013850416,129.7728532,4
65,43,178,186,173,21,63.2,-42.2,47.64445,1.054905242,0.021978022,130.8131868,4
51,72,179,168,146,11,82.6,-71.6,46.88845,1.004446498,-0.031700288,123.9423631,4
50,74,179,168,148,9,82.6,-73.6,48.05845,0.999905964,-0.031700288,123.9423631,4
54,71,179,174,154,15,76.6,-61.6,46.70245,1.022002308,-0.014164306,126.1869688,4
61,90,179,176,159,14,74.6,-60.6,48.00545,1.022808795,-0.008450704,126.9183099,4
56,35,179,178,157,20,72.6,-52.6,45.21345,1.038801209,-0.00280112,127.6414566,4
64,28,179,179,155,24,71.6,-47.6,43.23245,1.049106563,0,128,4
55,110,179,187,172,23,63.6,-40.6,46.68945,1.058662823,0.021857923,130.7978142,4
54,112,179,187,174,21,63.6,-42.6,47.85945,1.054595066,0.021857923,130.7978142,4
39,12,179,188,169,28,62.6,-34.6,44.12345,1.070578716,0.024523161,131.1389646,4
46,64,179,194,173,36,56.6,-20.6,41.59745,1.09617377,0.040214477,133.1474531,4
58,70,180,169,147,11,83,-72,47.10345,1.004392061,-0.031518625,123.965616,4
59,68,180,170,145,15,82,-67,45.12245,1.014954599,-0.028571429,124.3428571,4
53,82,180,172,149,15,80,-65,45.84045,1.017631774,-0.022727273,125.0909091,4
65,30,180,175,146,24,77,-53,41.65245,1.042417724,-0.014084507,126.1971831,4
59,72,180,175,155,15,77,-62,46.91745,1.021858666,-0.014084507,126.1971831,4
66,30,180,176,149,23,76,-53,42.59645,1.041297629,-0.011235955,126.5617978,4
58,36,180,178,157,19,74,-55,45.65445,1.034948304,-0.005586592,127.2849162,4
62,66,180,178,163,13,74,-61,49.16445,1.02210325,-0.005586592,127.2849162,4
52,97,180,181,167,15,71,-56,49.07145,1.030972851,0.002770083,128.3545706,4
51,81,180,183,156,30,69,-39,41.01445,1.06628632,0.008264463,129.0578512,4
64,74,180,188,177,19,64,-45,49.24445,1.050306349,0.02173913,130.7826087,4
55,84,181,165,152,-3,88.4,-91.4,53.71345,0.966180838,-0.046242775,122.0809249,4
58,68,181,169,147,10,84.4,-74.4,47.54445,1.00068738,-0.034285714,123.6114286,4
52,70,181,175,151,18,78.4,-60.4,45.01845,1.026992131,-0.016853933,125.8426966,4
54,66,181,178,161,14,75.4,-61.4,48.43545,1.022528393,-0.008356546,126.9303621,4
61,66,181,179,156,21,74.4,-53.4,44.69945,1.039132505,-0.005555556,127.2888889,4
61,69,181,180,159,20,73.4,-53.4,45.64345,1.038330601,-0.002770083,127.6454294,4
66,28,181,181,155,26,72.4,-46.4,42.49245,1.052995487,0,128,4
54,96,181,181,169,12,72.4,-60.4,50.68245,1.023106144,0,128,4
66,38,181,182,166,17,71.4,-54.4,48.11645,1.034912864,0.002754821,128.3526171,4
50,80,181,186,163,28,67.4,-39.4,43.11745,1.064101027,0.013623978,129.7438692,4
49,79,181,186,166,25,67.4,-42.4,44.87245,1.057658202,0.013623978,129.7438692,4
37,12,181,193,171,34,60.4,-26.4,42.12045,1.086670794,0.032085561,132.1069519,4
52,72,182,172,147,15,82.8,-67.8,45.55245,1.014715183,-0.028248588,124.3841808,4
55,67,182,173,156,8,81.8,-73.8,50.00645,1.000617274,-0.025352113,124.7549296,4
64,29,182,180,155,23,74.8,-51.8,43.74445,1.043336579,-0.005524862,127.2928177,4
49,71,182,184,162,24,70.8,-46.8,44.59545,1.05094916,0.005464481,128.6994536,4
46,119,182,188,176,18,66.8,-48.8,49.54145,1.044562703,0.016216216,130.0756757,4
46,63,182,202,177,45,52.8,-7.8,38.77245,1.120233758,0.052083333,134.6666667,4
54,84,183,170,153,4,86.2,-82.2,51.12545,0.98603379,-0.036827195,123.286119,4
50,73,183,172,152,9,84.2,-75.2,48.91845,0.999815017,-0.030985915,124.0338028,4
58,64,183,177,153,18,79.2,-61.2,45.44845,1.026635182,-0.016666667,125.8666667,4
64,30,183,179,152,23,77.2,-54.2,43.24145,1.040505163,-0.011049724,126.5856354,4
66,36,183,180,161,16,76.2,-60.2,47.69545,1.026466101,-0.008264463,126.9421488,4
61,70,183,182,162,19,74.2,-55.2,46.65845,1.035733471,-0.002739726,127.6493151,4
57,33,183,185,164,23,71.2,-48.2,45.39545,1.048513074,0.005434783,128.6956522,4
55,111,183,189,175,20,67.2,-47.2,48.58645,1.048275069,0.016129032,130.0645161,4
51,75,184,176,153,15,81.6,-66.6,46.70045,1.0171311,-0.022222222,125.1555556,4
59,37,184,179,159,15,78.6,-63.6,47.77745,1.021302278,-0.013774105,126.2369146,4
56,96,184,182,169,11,75.6,-64.6,51.19445,1.017540321,-0.005464481,127.3005464,4
48,72,184,183,163,19,74.6,-55.6,46.87345,1.035521522,-0.002724796,127.6512262,4
54,97,184,184,172,12,73.6,-61.6,51.32745,1.022712025,0,128,4
58,108,184,188,174,18,69.6,-51.6,49.25345,1.040929848,0.010752688,129.3763441,4
57,32,184,189,167,27,68.6,-41.6,44.34745,1.060873818,0.013404826,129.7158177,4
59,108,184,190,176,20,67.6,-47.6,48.80145,1.04800751,0.016042781,130.0534759,4
64,33,185,174,154,9,85,-76,49.34845,0.999772773,-0.030640669,124.0779944,4
57,36,185,183,160,21,76,-55,45.55945,1.038187015,-0.005434783,127.3043478,4
55,108,185,193,182,19,66,-47,50.31945,1.048938423,0.021164021,130.7089947,4
39,13,185,194,175,28,65,-37,45.41345,1.068234296,0.023746702,131.0395778,4
41,10,185,196,179,28,63,-35,46.13145,1.07115537,0.028871391,131.6955381,4
36,13,185,197,175,34,62,-28,42.98045,1.084753383,0.031413613,132.0209424,4
66,32,186,180,156,18,80.4,-62.4,46.09345,1.026116994,-0.016393443,125.9016393,4
51,70,186,184,159,23,76.4,-53.4,44.60445,1.042287302,-0.005405405,127.3081081,4
66,37,186,185,167,17,75.4,-58.4,48.47345,1.030960461,-0.002695418,127.6549865,4
56,108,186,192,182,16,68.4,-52.4,51.57145,1.039758125,0.015873016,130.031746,4
71,71,186,194,173,29,66.4,-37.4,44.68445,1.068482082,0.021052632,130.6947368,4
70,76,186,194,179,23,66.4,-43.4,48.19445,1.056419811,0.021052632,130.6947368,4
51,57,186,198,178,32,62.4,-30.4,44.36545,1.08021498,0.03125,132,4
55,78,187,174,165,-4,87.8,-91.8,56.66545,0.970082663,-0.03601108,123.3905817,4
53,81,187,180,154,19,81.8,-62.8,45.36445,1.026856493,-0.019073569,125.5585831,4
59,61,187,182,162,15,79.8,-64.8,48.42245,1.020903133,-0.013550136,126.2655827,4
39,10,187,199,179,32,62.8,-30.8,44.58045,1.079778475,0.031088083,131.9792746,4
49,21,187,199,187,24,62.8,-38.8,49.26045,1.064171123,0.031088083,131.9792746,4
59,70,188,180,157,15,83.2,-68.2,47.56045,1.016657422,-0.02173913,125.2173913,4
64,31,188,182,156,20,81.2,-61.2,45.35345,1.030143227,-0.016216216,125.9243243,4
40,11,188,200,180,32,63.2,-31.2,44.79545,1.079346695,0.030927835,131.9587629,4
55,66,189,180,163,8,84.6,-76.6,51.51145,1.000492896,-0.024390244,124.8780488,4
55,77,189,181,168,5,83.6,-78.6,53.62545,0.99597987,-0.021621622,125.2324324,4
59,38,189,186,167,16,78.6,-62.6,48.98545,1.025529921,-0.008,126.976,4
61,91,189,186,169,14,78.6,-64.6,50.15545,1.021472427,-0.008,126.976,4
67,36,189,190,172,19,74.6,-55.6,48.66645,1.037343535,0.002638522,128.3377309,4
58,107,189,195,183,18,69.6,-51.6,51.04645,1.042889693,0.015625,130,4
41,11,189,201,181,32,63.6,-31.6,45.01045,1.078919565,0.030769231,131.9384615,4
49,23,189,203,190,27,61.6,-34.6,48.65345,1.072188304,0.035714286,132.5714286,4
64,34,190,179,159,9,87,-78,50.42345,0.999675703,-0.029810298,124.1842818,4
55,68,190,181,164,8,85,-77,51.72645,1.000476568,-0.02425876,124.8948787,4
62,74,190,190,178,12,76,-64,52.61745,1.021962802,0,128,4
62,89,190,191,177,15,75,-60,51.22145,1.029270718,0.002624672,128.335958,4
56,110,190,194,180,18,72,-54,50.54345,1.039602545,0.010416667,129.3333333,4
39,11,190,202,180,34,64,-30,44.05545,1.082472753,0.030612245,131.9183673,4
49,22,190,204,191,27,62,-35,48.86845,1.071809012,0.035532995,132.5482234,4
55,69,191,182,165,8,85.4,-77.4,51.94145,1.000460574,-0.024128686,124.9115282,4
42,10,191,202,186,27,65.4,-38.4,48.00645,1.066975146,0.027989822,131.5826972,4
56,36,192,190,169,19,78.8,-59.8,48.23445,1.03253649,-0.005235602,127.3298429,4
63,74,192,195,184,14,73.8,-59.8,52.95445,1.030121275,0.007751938,128.9922481,4
65,38,193,190,175,12,80.2,-68.2,52.18545,1.017080214,-0.007832898,126.997389,4
62,90,193,191,178,11,79.2,-68.2,53.12945,1.016662445,-0.005208333,127.3333333,4
52,81,193,192,164,27,78.2,-51.2,44.12845,1.050247127,-0.002597403,127.6675325,4
56,34,193,192,171,20,78.2,-58.2,48.22345,1.03573058,-0.002597403,127.6675325,4
58,61,193,192,172,19,78.2,-59.2,48.80845,1.033721456,-0.002597403,127.6675325,4
53,83,194,186,163,15,85.6,-70.6,48.85045,1.015993005,-0.021052632,125.3052632,4
71,70,194,202,181,29,69.6,-40.6,46.40445,1.065566725,0.02020202,130.5858586,4
62,75,195,197,186,13,76,-63,53.82545,1.026278734,0.005102041,128.6530612,4
51,56,195,207,187,32,66,-34,46.30045,1.076450353,0.029850746,131.8208955,4
70,72,196,203,185,25,71.4,-46.4,48.81545,1.055827703,0.01754386,130.245614,4
57,64,198,190,169,13,87.2,-74.2,50.88045,1.011559997,-0.020618557,125.3608247,4
71,72,198,206,185,29,71.2,-42.2,47.26445,1.064200241,0.01980198,130.5346535,4
50,36,203,207,193,18,77.2,-59.2,53.33845,1.037002741,0.009756098,129.2487805,4
49,36,206,212,200,18,76.4,-58.4,54.70145,1.039306004,0.014354067,129.8373206,4
57,65,207,195,173,10,94.8,-84.8,53.13445,1.000030023,-0.029850746,124.1791045,4
56,39,217,219,198,23,84.8,-61.8,52.70545,1.040485336,0.004587156,128.587156,4
54,37,218,217,197,19,88.2,-69.2,54.18345,1.029560801,-0.002298851,127.7057471,4
51,85,218,222,197,29,83.2,-54.2,50.12845,1.053283401,0.009090909,129.1636364,4
55,37,223,221,200,19,91.2,-72.2,54.89945,1.027613832,-0.004504505,127.4234234,4
55,38,225,224,203,20,91,-71,55.10345,1.030258243,-0.002227171,127.714922,4
54,39,225,226,208,19,89,-70,56.40645,1.031068714,0.002217295,128.2838137,4
55,39,226,228,207,23,88.4,-65.4,54.64045,1.03878673,0.004405286,128.5638767,4
52,85,230,230,204,26,92,-66,53.02745,1.040755042,0,128,4
69,76,230,238,223,23,84,-61,57.65445,1.045487804,0.017094017,130.1880342,4
54,38,233,232,212,19,94.2,-75.2,57.40845,1.027523454,-0.002150538,127.7247312,4
81,125,102,117,110,22,25.8,-3.8,33.23245,1.118576737,0.068493151,136.7671233,4
82,125,105,118,109,22,29,-7,33.15945,1.109904778,0.058295964,135.4618834,4
218,75,106,121,116,20,27.4,-7.4,35.26245,1.107750227,0.066079295,136.4581498,4
82,127,109,122,113,22,30.6,-8.6,34.01945,1.105913692,0.056277056,135.2034632,4
81,127,111,124,115,22,31.4,-9.4,34.44945,1.104024923,0.055319149,135.0808511,4
82,126,112,125,116,22,31.8,-9.8,34.66445,1.10310558,0.054852321,135.021097,4
218,76,114,126,122,16,33.6,-17.6,38.24545,1.080580648,0.05,134.4,4
66,89,116,127,113,25,35.4,-10.4,33.05145,1.104422181,0.04526749,133.7942387,4
79,126,116,133,123,27,29.4,-2.4,34.03545,1.124397212,0.068273092,136.7389558,4
80,126,118,134,124,26,31.2,-5.2,34.69145,1.11699204,0.063492063,136.1269841,4
66,87,121,137,126,27,32.4,-5.4,34.75145,1.117067287,0.062015504,135.9379845,4
67,89,123,133,122,21,39.2,-18.2,36.53745,1.084244201,0.0390625,133,4
66,88,127,141,128,27,36.8,-9.8,35.32345,1.107340313,0.052238806,134.6865672,4
174,53,129,149,137,32,31.6,0.4,34.98245,1.132126569,0.071942446,137.2086331,4
174,52,129,151,139,34,29.6,4.4,34.53045,1.141799062,0.078571429,138.0571429,4
42,63,130,142,132,22,40,-18,38.17545,1.086768418,0.044117647,133.6470588,4
184,85,130,146,133,29,36,-7,35.51645,1.114576914,0.057971014,135.4202899,4
175,53,135,159,143,40,30,10,33.02845,1.155413933,0.081632653,138.4489796,4
41,63,136,149,139,23,41.4,-18.4,39.23945,1.087656822,0.045614035,133.8385965,4
61,78,139,141,128,15,53.6,-38.6,40.61545,1.042623048,0.007142857,128.9142857,4
42,62,142,152,143,19,46.8,-27.8,41.79245,1.067924037,0.034013605,132.3537415,4
